card_variant_id,card_variants_card_id,card_canonical_code,card_card_code,card_name,card_rarity,card_source,candidate_market_product_pk,candidate_market_product_external_id,candidate_product_name,candidate_clean_name,candidate_ext_number,candidate_rarity,candidate_subtype,candidate_source_name,match_confidence,match_score,match_reasons,needs_manual_review,derived_number_key,derived_set_key,pool_size,scored_candidates,cv_variant_key,cv_variant_label,cv_source,cv_print_id,cv_image_path,cv_image_url,cv_release_set_code,cv_is_base,cv_official_provenance
4249,1260,OP09-055,,Mr.1(Daz.Bonez),C,,4223,634301,Mr.1(Daz.Bonez) (Reprint),Mr1DazBonez Reprint,OP09-055,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-055,ST25,2,2,r1,R1,official-cardlist,OP09-055_r1,ST25/reprint/OP09-055_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-055_r1.png?260305,ST25,0,-BLUE Buggy- [ST-25]
4253,1261,OP09-056,,Mr.3(Galdino),R,,3663,596991,Mr.3(Galdino),Mr3Galdino,OP09-056,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-056,OP09,4,4,alt,Prb02,local-catalog,OP09-056::prb02,thumbs/OP09-056(PRB02).webp,,OP09,0,
4254,1261,OP09-056,,Mr.3(Galdino),R,,4224,634302,Mr.3(Galdino) (Reprint),Mr3Galdino Reprint,OP09-056,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-056,ST25,4,4,r1,R1,official-cardlist,OP09-056_r1,ST25/reprint/OP09-056_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-056_r1.png?260305,ST25,0,-BLUE Buggy- [ST-25]
4259,1262,OP09-057,,Cross Guild,R,,3664,596992,Cross Guild,Cross Guild,OP09-057,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-057,OP09,4,4,alt,Prb02,local-catalog,OP09-057::prb02,thumbs/OP09-057(PRB02).webp,,OP09,0,
4260,1262,OP09-057,,Cross Guild,R,,4225,634303,Cross Guild (Reprint),Cross Guild Reprint,OP09-057,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-057,ST25,4,4,r1,R1,official-cardlist,OP09-057_r1,ST25/reprint/OP09-057_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-057_r1.png?260305,ST25,0,-BLUE Buggy- [ST-25]
4271,1266,OP09-061,,Monkey.D.Luffy,L,,3669,596997,Monkey.D.Luffy (061) (Parallel),MonkeyDLuffy 061 Parallel,OP09-061,L,Parallel,tcgcsv,high,139,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;parallel_index_loose_in_name;card_name_substring_product;source_tcgcsv,0,OP09-061,OP09,5,5,parallel_1,Parallel 1,official-cardlist,OP09-061_p1,OP09/parallel/OP09-061_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-061_p1.png?260305,OP09,0,
4277,1267,OP09-062,,Nico Robin,L,,3671,596999,Nico Robin (062) (Parallel),Nico Robin 062 Parallel,OP09-062,L,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-062,OP09,2,2,parallel_1,Parallel 1,official-cardlist,OP09-062_p1,OP09/parallel/OP09-062_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-062_p1.png?260305,OP09,0,
4280,1268,OP09-063,,Usopp,C,,4241,634313,Usopp (Reprint),Usopp Reprint,OP09-063,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-063,ST26,2,2,r1,R1,official-cardlist,OP09-063_r1,ST26/reprint/OP09-063_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-063_r1.png?260305,ST26,0,-PURPLE/BLACK Monkey.D.Luffy- [ST-26]
4286,1270,OP09-065,,Sanji,SR,,3675,597003,Sanji (065) (Parallel),Sanji 065 Parallel,OP09-065,SR,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-065,OP09,4,4,parallel_1,Parallel 1,official-cardlist,OP09-065_p1,OP09/parallel/OP09-065_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-065_p1.png?260305,OP09,0,
4287,1270,OP09-065,,Sanji,SR,,3675,597003,Sanji (065) (Parallel),Sanji 065 Parallel,OP09-065,SR,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-065,OP09,4,4,parallel_2,Parallel 2,official-cardlist,OP09-065_p2,REG2526S1/parallel/OP09-065_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-065_p2.png?260305,OP09,0,Regional 25-26 Season1
4288,1270,OP09-065,,Sanji,SR,,4873,656070,Sanji - OP09-065 (Reprint),Sanji OP09 065 Reprint,OP09-065,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-065,PRB02,4,4,r1,R1,official-cardlist,OP09-065_r1,PRB02/reprint/OP09-065_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-065_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
4299,1274,OP09-069,,Trafalgar Law,R,,3680,597008,Trafalgar Law (069) (Parallel),Trafalgar Law 069 Parallel,OP09-069,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-069,OP09,6,6,parallel_1,Parallel 1,official-cardlist,OP09-069_p1,OP09/parallel/OP09-069_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-069_p1.png?260305,OP09,0,
4300,1274,OP09-069,,Trafalgar Law,R,,3680,597008,Trafalgar Law (069) (Parallel),Trafalgar Law 069 Parallel,OP09-069,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-069,OP09,6,6,parallel_2,Parallel 2,official-cardlist,OP09-069_p2,_unclassified/parallel/OP09-069_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-069_p2.png?260305,OP09,0,Treasure Cup May 2025~
4301,1274,OP09-069,,Trafalgar Law,R,,4876,656073,Trafalgar Law - OP09-069 (Reprint),Trafalgar Law OP09 069 Reprint,OP09-069,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-069,PRB02,6,6,r1,R1,official-cardlist,OP09-069_r1,PRB02/reprint/OP09-069_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-069_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
4304,1275,OP09-070,,Nami,UC,,3681,597009,Nami (070),Nami 070,OP09-070,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-070,OP09,3,3,parallel_1,Parallel 1,official-cardlist,OP09-070_p1,BCV4/parallel/OP09-070_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-070_p1.png?260305,OP09,0,Premium Card Collection -Best Selection Vol.4-
4305,1275,OP09-070,,Nami,UC,,4242,634314,Nami (Reprint),Nami Reprint,OP09-070,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-070,ST26,3,3,r1,R1,official-cardlist,OP09-070_r1,ST26/reprint/OP09-070_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-070_r1.png?260305,ST26,0,-PURPLE/BLACK Monkey.D.Luffy- [ST-26]
4311,1277,OP09-072,,Franky,SR,,3684,597012,Franky (Parallel),Franky Parallel,OP09-072,SR,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-072,OP09,3,3,parallel_1,Parallel 1,official-cardlist,OP09-072_p1,OP09/parallel/OP09-072_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-072_p1.png?260305,OP09,0,
4312,1277,OP09-072,,Franky,SR,,4879,656076,Franky - OP09-072 (Reprint),Franky OP09 072 Reprint,OP09-072,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-072,PRB02,3,3,r1,R1,official-cardlist,OP09-072_r1,PRB02/reprint/OP09-072_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-072_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
4321,1281,OP09-076,,Roronoa Zoro,R,,3688,597016,Roronoa Zoro (076),Roronoa Zoro 076,OP09-076,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-076,OP09,6,6,parallel_1,Parallel 1,official-cardlist,OP09-076_p1,REG2526S1/parallel/OP09-076_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-076_p1.png?260305,OP09,0,Regional 25-26 Season1
4323,1281,OP09-076,,Roronoa Zoro,R,,3688,597016,Roronoa Zoro (076),Roronoa Zoro 076,OP09-076,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-076,OP09,6,6,alt,Prb02,local-catalog,OP09-076::prb02,thumbs/OP09-076(PRB02).webp,,OP09,0,
4324,1281,OP09-076,,Roronoa Zoro,R,,4243,634315,Roronoa Zoro (Reprint),Roronoa Zoro Reprint,OP09-076,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-076,ST26,6,6,r1,R1,official-cardlist,OP09-076_r1,ST26/reprint/OP09-076_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-076_r1.png?260305,ST26,0,-PURPLE/BLACK Monkey.D.Luffy- [ST-26]
4329,1282,OP09-077,,Gum-Gum Lightning,UC,,3689,597017,Gum-Gum Lightning,Gum Gum Lightning,OP09-077,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-077,OP09,5,5,parallel_2,Parallel 2,official-cardlist,OP09-077_p2,BCV4/parallel/OP09-077_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-077_p2.png?260305,OP09,0,Premium Card Collection -Best Selection Vol.4-
4330,1282,OP09-077,,Gum-Gum Lightning,UC,,4244,634316,Gum-Gum Lightning (Reprint),Gum Gum Lightning Reprint,OP09-077,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-077,ST26,5,5,r1,R1,official-cardlist,OP09-077_r1,ST26/reprint/OP09-077_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-077_r1.png?260305,ST26,0,-PURPLE/BLACK Monkey.D.Luffy- [ST-26]
4334,1283,OP09-078,,Gum-Gum Giant,R,,4245,634317,Gum-Gum Giant (Reprint),Gum Gum Giant Reprint,OP09-078,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-078,ST26,4,4,parallel_1,Parallel 1,official-cardlist,OP09-078_p1,ST26/parallel/OP09-078_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-078_p1.png?260305,ST26,0,-PURPLE/BLACK Monkey.D.Luffy- [ST-26]
4336,1283,OP09-078,,Gum-Gum Giant,R,,3690,597018,Gum-Gum Giant,Gum Gum Giant,OP09-078,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-078,OP09,4,4,alt,Prb02,local-catalog,OP09-078::prb02,thumbs/OP09-078(PRB02).webp,,OP09,0,
4347,1286,OP09-081,,Marshall.D.Teach,L,,3694,597022,Marshall.D.Teach (081) (Parallel),MarshallDTeach 081 Parallel,OP09-081,L,Parallel,tcgcsv,high,139,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;parallel_index_loose_in_name;card_name_substring_product;source_tcgcsv,0,OP09-081,OP09,4,4,parallel_1,Parallel 1,official-cardlist,OP09-081_p1,OP09/parallel/OP09-081_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-081_p1.png?260305,OP09,0,
4354,1288,OP09-083,,Van Augur,R,,4255,634319,Van Augur (Reprint),Van Augur Reprint,OP09-083,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-083,ST27,2,2,r1,R1,official-cardlist,OP09-083_r1,ST27/reprint/OP09-083_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-083_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4364,1291,OP09-086,,Jesus Burgess,R,,3699,597027,Jesus Burgess,Jesus Burgess,OP09-086,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-086,OP09,4,4,alt,Prb02,local-catalog,OP09-086::prb02,thumbs/OP09-086(PRB02).webp,,OP09,0,
4365,1291,OP09-086,,Jesus Burgess,R,,4256,634320,Jesus Burgess (Reprint),Jesus Burgess Reprint,OP09-086,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-086,ST27,4,4,r1,R1,official-cardlist,OP09-086_r1,ST27/reprint/OP09-086_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-086_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4371,1293,OP09-088,,Shiryu,UC,,4257,634321,Shiryu (Reprint),Shiryu Reprint,OP09-088,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-088,ST27,3,3,r1,R1,official-cardlist,OP09-088_r1,ST27/reprint/OP09-088_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-088_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4374,1294,OP09-089,,Stronger,UC,,3702,597030,Stronger,Stronger,OP09-089,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-089,OP09,5,5,parallel_1,Parallel 1,official-cardlist,OP09-089_p1,CS2526TP2/parallel/OP09-089_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-089_p1.png?260305,OP09,0,CS 25-26 Top Player Pack 2
4375,1294,OP09-089,,Stronger,UC,,3702,597030,Stronger,Stronger,OP09-089,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-089,OP09,5,5,parallel_2,Parallel 2,official-cardlist,OP09-089_p2,_unclassified/parallel/OP09-089_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-089_p2.png?260305,OP09,0,CS 25-26 Finalist Card Set 2
4376,1294,OP09-089,,Stronger,UC,,3702,597030,Stronger,Stronger,OP09-089,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-089,OP09,5,5,parallel_3,Parallel 3,official-cardlist,OP09-089_p3,_unclassified/parallel/OP09-089_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-089_p3.png?260305,OP09,0,CS 25-26 Winner Card Set 2
4377,1294,OP09-089,,Stronger,UC,,4258,634322,Stronger (Reprint),Stronger Reprint,OP09-089,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-089,ST27,5,5,r1,R1,official-cardlist,OP09-089_r1,ST27/reprint/OP09-089_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-089_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4380,1295,OP09-090,,Doc Q,R,,4259,634323,Doc Q (Reprint),Doc Q Reprint,OP09-090,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-090,ST27,2,2,r1,R1,official-cardlist,OP09-090_r1,ST27/reprint/OP09-090_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-090_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4383,1296,OP09-091,,Vasco Shot,C,,4260,634324,Vasco Shot (Reprint),Vasco Shot Reprint,OP09-091,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-091,ST27,2,2,r1,R1,official-cardlist,OP09-091_r1,ST27/reprint/OP09-091_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-091_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4395,1298,OP09-093,,Marshall.D.Teach,SR,,4888,656089,Marshall.D.Teach - OP09-093 (Reprint),MarshallDTeach OP09 093 Reprint,OP09-093,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-093,PRB02,8,8,r1,R1,official-cardlist,OP09-093_r1,PRB02/reprint/OP09-093_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-093_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
4403,1300,OP09-095,,Laffitte,R,,3711,597039,Laffitte,Laffitte,OP09-095,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-095,OP09,3,3,parallel_1,Parallel 1,official-cardlist,OP09-095_p1,BCV4/parallel/OP09-095_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-095_p1.png?260305,OP09,0,Premium Card Collection -Best Selection Vol.4-
4404,1300,OP09-095,,Laffitte,R,,4261,634325,Laffitte (Reprint),Laffitte Reprint,OP09-095,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-095,ST27,3,3,r1,R1,official-cardlist,OP09-095_r1,ST27/reprint/OP09-095_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-095_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4408,1301,OP09-096,,My Era...Begins!!,R,,3712,597040,My Era...Begins!!,My EraBegins,OP09-096,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-096,OP09,3,3,alt,Prb02,local-catalog,OP09-096::prb02,thumbs/OP09-096(PRB02).webp,,OP09,0,
4420,1304,OP09-099,,Fullalead,C,,4262,634326,Fullalead (Reprint),Fullalead Reprint,OP09-099,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP09-099,ST27,2,2,r1,R1,official-cardlist,OP09-099_r1,ST27/reprint/OP09-099_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-099_r1.png?260305,ST27,0,-BLACK Marshall.D.Teach- [ST-27]
4430,1308,OP09-103,,Koala,SR,,3720,597048,Koala (Parallel),Koala Parallel,OP09-103,SR,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP09-103,OP09,2,2,parallel_1,Parallel 1,official-cardlist,OP09-103_p1,OP09/parallel/OP09-103_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-103_p1.png?260305,OP09,0,
4437,1311,OP09-106,,Nico Olvia,C,,3723,597051,Nico Olvia,Nico Olvia,OP09-106,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-106,OP09,7,7,parallel_1,Parallel 1,official-cardlist,OP09-106_p1,ORP2025V1/parallel/OP09-106_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-106_p1.png?260305,OP09,0,Offline Regional Participation Pack 2025 Vol.1
4438,1311,OP09-106,,Nico Olvia,C,,3723,597051,Nico Olvia,Nico Olvia,OP09-106,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-106,OP09,7,7,parallel_2,Parallel 2,official-cardlist,OP09-106_p2,ORFC2526S1/parallel/OP09-106_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-106_p2.png?260305,OP09,0,Offline Regional Finalist Card Set 25-26 Season 1
4439,1311,OP09-106,,Nico Olvia,C,,3723,597051,Nico Olvia,Nico Olvia,OP09-106,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-106,OP09,7,7,parallel_3,Parallel 3,official-cardlist,OP09-106_p3,_unclassified/parallel/OP09-106_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-106_p3.png?260305,OP09,0,Offline Regional Champion Card Set 25-26 Season 1
4440,1311,OP09-106,,Nico Olvia,C,,3723,597051,Nico Olvia,Nico Olvia,OP09-106,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-106,OP09,7,7,parallel_4,Parallel 4,official-cardlist,OP09-106_p4,_unclassified/parallel/OP09-106_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-106_p4.png?260305,OP09,0,Online Regional Participation Pack 25-26 Season 1
4441,1311,OP09-106,,Nico Olvia,C,,3723,597051,Nico Olvia,Nico Olvia,OP09-106,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-106,OP09,7,7,parallel_5,Parallel 5,official-cardlist,OP09-106_p5,_unclassified/parallel/OP09-106_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-106_p5.png?260305,OP09,0,Online Regional Finalist Card Set 25-26 Season 1
4442,1311,OP09-106,,Nico Olvia,C,,3723,597051,Nico Olvia,Nico Olvia,OP09-106,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-106,OP09,7,7,parallel_6,Parallel 6,official-cardlist,OP09-106_p6,_unclassified/parallel/OP09-106_p6.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-106_p6.png?260305,OP09,0,Online Regional Champion Card Set 25-26 Season 1
4446,1312,OP09-107,,Nico Robin,R,,3725,597053,Nico Robin (107) (Parallel),Nico Robin 107 Parallel,OP09-107,R,Parallel,tcgcsv,high,139,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;parallel_index_loose_in_name;card_name_substring_product;source_tcgcsv,0,OP09-107,OP09,2,2,parallel_1,Parallel 1,official-cardlist,OP09-107_p1,OP09/parallel/OP09-107_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-107_p1.png?260305,OP09,0,
4449,1313,OP09-108,,Bartholomew Kuma,UC,,3726,597054,Bartholomew Kuma,Bartholomew Kuma,OP09-108,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-108,OP09,3,3,parallel_1,Parallel 1,official-cardlist,OP09-108_p1,TP2025V4/parallel/OP09-108_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-108_p1.png?260305,OP09,0,Tournament Pack 2025 Vol. 4
4450,1313,OP09-108,,Bartholomew Kuma,UC,,3726,597054,Bartholomew Kuma,Bartholomew Kuma,OP09-108,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-108,OP09,3,3,parallel_2,Parallel 2,official-cardlist,OP09-108_p2,_unclassified/parallel/OP09-108_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-108_p2.png?260305,OP09,0,Winner Pack 2025 Vol. 4
4469,1322,OP09-117,,Dereshi!,R,,3735,597063,Dereshi!,Dereshi,OP09-117,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP09-117,OP09,2,2,parallel_1,Parallel 1,official-cardlist,OP09-117_p1,BCV4/parallel/OP09-117_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-117_p1.png?260305,OP09,0,Premium Card Collection -Best Selection Vol.4-
