card_variant_id,candidate_market_product_pk,has_price_via_overlay,notes,mpr_market_price,mpr_mid_price,mpr_low_price,mpr_high_price,mpr_direct_low_price,mpr_listed_median_price,captured_at,subtype_name,source_name,mpr_row_id
6984,699,1,at_least_one_price_column_non_null,0.19,0.25,0.13,4.99,,,2026-04-02 03:06:17,Normal,tcgcsv,702
6991,702,1,at_least_one_price_column_non_null,2.46,3.01,1.99,9.75,,,2026-04-02 03:06:17,Normal,tcgcsv,705
6992,702,1,at_least_one_price_column_non_null,2.46,3.01,1.99,9.75,,,2026-04-02 03:06:17,Normal,tcgcsv,705
6997,649,1,at_least_one_price_column_non_null,0.23,0.28,0.1,3.94,,,2026-04-02 03:06:16,Normal,tcgcsv,651
6998,649,1,at_least_one_price_column_non_null,0.23,0.28,0.1,3.94,,,2026-04-02 03:06:16,Normal,tcgcsv,651
7001,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7002,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7003,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7004,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7005,2146,1,at_least_one_price_column_non_null,105.09,99.5,80.0,300.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1960
7006,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7007,3346,1,at_least_one_price_column_non_null,10.97,13.47,6.28,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3142
7008,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7009,3346,1,at_least_one_price_column_non_null,10.97,13.47,6.28,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3142
7010,650,1,at_least_one_price_column_non_null,0.36,0.5,0.1,12.0,,,2026-04-02 03:06:16,Foil,tcgcsv,652
7015,652,1,at_least_one_price_column_non_null,0.24,0.29,0.02,35.7,,,2026-04-02 03:06:16,Normal,tcgcsv,655
7016,3123,1,at_least_one_price_column_non_null,51.51,54.79,44.0,175.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2929
7020,652,1,at_least_one_price_column_non_null,0.24,0.29,0.02,35.7,,,2026-04-02 03:06:16,Normal,tcgcsv,655
7027,655,1,at_least_one_price_column_non_null,0.17,0.24,0.04,2.0,,,2026-04-02 03:06:16,Normal,tcgcsv,658
7028,655,1,at_least_one_price_column_non_null,0.17,0.24,0.04,2.0,,,2026-04-02 03:06:16,Normal,tcgcsv,658
7029,655,1,at_least_one_price_column_non_null,0.17,0.24,0.04,2.0,,,2026-04-02 03:06:16,Normal,tcgcsv,658
7034,657,1,at_least_one_price_column_non_null,0.15,0.25,0.05,1.5,,,2026-04-02 03:06:16,Normal,tcgcsv,660
7035,657,1,at_least_one_price_column_non_null,0.15,0.25,0.05,1.5,,,2026-04-02 03:06:16,Normal,tcgcsv,660
7038,658,1,at_least_one_price_column_non_null,0.11,0.2,0.03,2.45,,,2026-04-02 03:06:16,Normal,tcgcsv,661
7039,658,1,at_least_one_price_column_non_null,0.11,0.2,0.03,2.45,,,2026-04-02 03:06:16,Normal,tcgcsv,661
7040,658,1,at_least_one_price_column_non_null,0.11,0.2,0.03,2.45,,,2026-04-02 03:06:16,Normal,tcgcsv,661
7041,658,1,at_least_one_price_column_non_null,0.11,0.2,0.03,2.45,,,2026-04-02 03:06:16,Normal,tcgcsv,661
7042,658,1,at_least_one_price_column_non_null,0.11,0.2,0.03,2.45,,,2026-04-02 03:06:16,Normal,tcgcsv,661
7053,663,1,at_least_one_price_column_non_null,0.11,0.2,0.01,8.4,,,2026-04-02 03:06:16,Normal,tcgcsv,666
7056,663,1,at_least_one_price_column_non_null,0.11,0.2,0.01,8.4,,,2026-04-02 03:06:16,Normal,tcgcsv,666
7060,664,1,at_least_one_price_column_non_null,0.35,0.39,0.2,1.95,,,2026-04-02 03:06:16,Normal,tcgcsv,667
7065,1962,1,at_least_one_price_column_non_null,0.34,0.43,0.1,10.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1776
7066,1962,1,at_least_one_price_column_non_null,0.34,0.43,0.1,10.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1776
7071,1953,1,at_least_one_price_column_non_null,1.1,1.5,0.78,32.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1768
7080,1956,1,at_least_one_price_column_non_null,0.22,0.25,0.1,10.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1771
7093,1959,1,at_least_one_price_column_non_null,1.82,2.19,0.93,10.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1774
7094,1959,1,at_least_one_price_column_non_null,1.82,2.19,0.93,10.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1774
7105,1974,1,at_least_one_price_column_non_null,0.23,0.25,0.01,10.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1787
7111,1981,1,at_least_one_price_column_non_null,0.11,0.2,0.03,1.5,,,2026-04-02 03:06:17,Normal,tcgcsv,1794
7113,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7114,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7115,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7116,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7117,3124,1,at_least_one_price_column_non_null,87.04,100.0,77.99,420.69,,,2026-04-02 03:06:18,Foil,tcgcsv,2930
7118,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7119,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7120,1977,1,at_least_one_price_column_non_null,0.78,1.0,0.5,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1790
7125,1983,1,at_least_one_price_column_non_null,0.8,1.0,0.34,39.99,,,2026-04-02 03:06:17,Normal,tcgcsv,1796
7134,1976,1,at_least_one_price_column_non_null,0.14,0.21,0.01,3.99,,,2026-04-02 03:06:17,Normal,tcgcsv,1789
7140,1978,1,at_least_one_price_column_non_null,0.82,1.0,0.44,10.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1791
7159,2154,1,at_least_one_price_column_non_null,0.79,1.06,0.48,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1967
7163,2156,1,at_least_one_price_column_non_null,0.12,0.24,0.01,1.32,,,2026-04-02 03:06:17,Normal,tcgcsv,1969
7164,3244,1,at_least_one_price_column_non_null,0.13,0.13,0.02,4.99,,,2026-04-02 03:06:19,Normal,tcgcsv,3040
7169,2158,1,at_least_one_price_column_non_null,0.28,0.32,0.07,14.99,,,2026-04-02 03:06:17,Normal,tcgcsv,1971
7174,2159,1,at_least_one_price_column_non_null,0.2,0.25,0.08,1.98,,,2026-04-02 03:06:17,Normal,tcgcsv,1972
7175,2159,1,at_least_one_price_column_non_null,0.2,0.25,0.08,1.98,,,2026-04-02 03:06:17,Normal,tcgcsv,1972
7176,2159,1,at_least_one_price_column_non_null,0.2,0.25,0.08,1.98,,,2026-04-02 03:06:17,Normal,tcgcsv,1972
7178,2160,1,at_least_one_price_column_non_null,0.17,0.2,0.08,1.39,,,2026-04-02 03:06:17,Normal,tcgcsv,1973
7180,2161,1,at_least_one_price_column_non_null,2.53,3.61,2.25,35.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1974
7181,2161,1,at_least_one_price_column_non_null,2.53,3.61,2.25,35.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1974
7183,2162,1,at_least_one_price_column_non_null,0.24,0.25,0.04,1.53,,,2026-04-02 03:06:17,Normal,tcgcsv,1975
7185,2163,1,at_least_one_price_column_non_null,0.08,0.15,0.01,1.31,,,2026-04-02 03:06:17,Normal,tcgcsv,1976
7187,2164,1,at_least_one_price_column_non_null,0.16,0.22,0.1,1.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1977
7189,2165,1,at_least_one_price_column_non_null,0.06,0.1,0.01,1.29,,,2026-04-02 03:06:17,Normal,tcgcsv,1978
7201,2175,1,at_least_one_price_column_non_null,0.94,1.64,0.69,50.0,,,2026-04-02 03:06:18,Foil,tcgcsv,1987
7209,2179,1,at_least_one_price_column_non_null,1.02,1.16,0.56,25.0,,,2026-04-02 03:06:18,Normal,tcgcsv,1991
7252,2200,1,at_least_one_price_column_non_null,0.2,0.22,0.09,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2011
7253,2200,1,at_least_one_price_column_non_null,0.2,0.22,0.09,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2011
7301,2966,1,at_least_one_price_column_non_null,80.6,82.08,74.99,475.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2772
7324,3179,1,at_least_one_price_column_non_null,1.39,2.23,0.63,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2981
7325,2539,1,at_least_one_price_column_non_null,3.02,3.04,1.35,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2348
7328,2541,1,at_least_one_price_column_non_null,0.15,0.25,0.06,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2350
7329,2541,1,at_least_one_price_column_non_null,0.15,0.25,0.06,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2350
7330,3180,1,at_least_one_price_column_non_null,0.16,0.19,0.01,1.98,,,2026-04-02 03:06:19,Normal,tcgcsv,2982
7332,2542,1,at_least_one_price_column_non_null,0.32,0.5,0.2,6.5,,,2026-04-02 03:06:18,Foil,tcgcsv,2351
7333,2542,1,at_least_one_price_column_non_null,0.32,0.5,0.2,6.5,,,2026-04-02 03:06:18,Foil,tcgcsv,2351
7334,3181,1,at_least_one_price_column_non_null,0.26,0.26,0.09,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2983
7336,2543,1,at_least_one_price_column_non_null,0.12,0.2,0.01,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2352
7337,2543,1,at_least_one_price_column_non_null,0.12,0.2,0.01,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2352
7338,3182,1,at_least_one_price_column_non_null,0.16,0.2,0.05,1.98,,,2026-04-02 03:06:19,Normal,tcgcsv,2984
7355,2793,1,at_least_one_price_column_non_null,0.76,0.76,0.5,25.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2600
7356,2793,1,at_least_one_price_column_non_null,0.76,0.76,0.5,25.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2600
7365,3897,1,at_least_one_price_column_non_null,63.28,69.3,57.47,140.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3724
7366,2805,1,at_least_one_price_column_non_null,0.3,0.3,0.15,25.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2612
7373,2807,1,at_least_one_price_column_non_null,0.16,0.2,0.05,5.5,,,2026-04-02 03:06:18,Normal,tcgcsv,2614
7435,4438,1,at_least_one_price_column_non_null,154.7,157.41,124.0,449.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4265
7463,4275,1,at_least_one_price_column_non_null,0.08,0.15,0.01,4.99,,,2026-04-02 03:06:20,Normal,tcgcsv,4102
7478,3898,1,at_least_one_price_column_non_null,131.74,141.3,126.39,249.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3725
7479,3138,1,at_least_one_price_column_non_null,1.91,2.99,1.25,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2942
7497,4246,1,at_least_one_price_column_non_null,0.07,0.12,0.01,1.29,,,2026-04-02 03:06:20,Normal,tcgcsv,4073
7523,3899,1,at_least_one_price_column_non_null,212.37,214.99,199.01,499.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3726
7525,3165,1,at_least_one_price_column_non_null,0.56,0.77,0.2,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2968
7527,3165,1,at_least_one_price_column_non_null,0.56,0.77,0.2,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2968
7534,3168,1,at_least_one_price_column_non_null,1.08,1.5,0.75,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2971
7535,3168,1,at_least_one_price_column_non_null,1.08,1.5,0.75,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2971
7536,3168,1,at_least_one_price_column_non_null,1.08,1.5,0.75,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2971
7537,3168,1,at_least_one_price_column_non_null,1.08,1.5,0.75,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2971
7540,3183,1,at_least_one_price_column_non_null,0.54,0.7,0.25,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2985
7541,3183,1,at_least_one_price_column_non_null,0.54,0.7,0.25,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2985
7550,4170,1,at_least_one_price_column_non_null,175.49,178.79,139.99,1499.99,,,2026-04-02 03:06:20,Foil,tcgcsv,3997
7552,3186,1,at_least_one_price_column_non_null,2.84,3.6,1.98,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2988
7554,3186,1,at_least_one_price_column_non_null,2.84,3.6,1.98,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2988
7564,3197,1,at_least_one_price_column_non_null,1.18,1.5,0.7,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2998
7568,3198,1,at_least_one_price_column_non_null,0.27,0.35,0.25,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2999
7569,3198,1,at_least_one_price_column_non_null,0.27,0.35,0.25,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2999
7571,3198,1,at_least_one_price_column_non_null,0.27,0.35,0.25,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2999
7575,3199,1,at_least_one_price_column_non_null,8.96,12.62,7.92,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3000
7576,3199,1,at_least_one_price_column_non_null,8.96,12.62,7.92,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3000
7580,3200,1,at_least_one_price_column_non_null,0.28,0.3,0.15,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3001
7584,3900,1,at_least_one_price_column_non_null,144.63,170.0,132.99,299.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3727
7587,3214,1,at_least_one_price_column_non_null,5.38,5.81,4.9,25.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3013
7589,3214,1,at_least_one_price_column_non_null,5.38,5.81,4.9,25.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3013
7593,3215,1,at_least_one_price_column_non_null,0.29,0.31,0.1,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3014
7597,3216,1,at_least_one_price_column_non_null,0.22,0.25,0.08,1.99,,,2026-04-02 03:06:19,Normal,tcgcsv,3015
7602,3742,1,at_least_one_price_column_non_null,57.55,63.24,54.99,250.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3569
7603,4436,1,at_least_one_price_column_non_null,198.85,200.0,155.0,373.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4263
7604,3217,1,at_least_one_price_column_non_null,2.33,2.7,1.22,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3016
7607,4171,1,at_least_one_price_column_non_null,410.18,393.75,314.49,2000.0,,,2026-04-02 03:06:20,Foil,tcgcsv,3998
7608,3218,1,at_least_one_price_column_non_null,2.84,3.5,1.85,95.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3017
7613,3232,1,at_least_one_price_column_non_null,0.49,0.58,0.3,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3029
7614,3232,1,at_least_one_price_column_non_null,0.49,0.58,0.3,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3029
7708,4630,1,at_least_one_price_column_non_null,12.06,15.65,11.77,150.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4456
7712,4632,1,at_least_one_price_column_non_null,9.45,12.0,9.24,32.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4458
7716,4634,1,at_least_one_price_column_non_null,3.02,4.05,2.78,35.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4460
7721,4636,1,at_least_one_price_column_non_null,0.39,0.45,0.24,2.99,,,2026-04-02 03:06:20,Foil,tcgcsv,4462
7725,4638,1,at_least_one_price_column_non_null,4.13,7.0,2.5,27.15,,,2026-04-02 03:06:20,Foil,tcgcsv,4464
7729,4640,1,at_least_one_price_column_non_null,1.48,1.75,1.18,6.64,,,2026-04-02 03:06:20,Foil,tcgcsv,4466
7733,4642,1,at_least_one_price_column_non_null,0.61,0.99,0.27,24.99,,,2026-04-02 03:06:20,Foil,tcgcsv,4468
7737,4644,1,at_least_one_price_column_non_null,0.3,0.5,0.2,24.99,,,2026-04-02 03:06:20,Foil,tcgcsv,4470
7741,4646,1,at_least_one_price_column_non_null,1.17,1.99,0.99,10.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4472
7745,4648,1,at_least_one_price_column_non_null,5.25,7.21,5.0,10.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4474
7749,4650,1,at_least_one_price_column_non_null,1.95,3.0,1.97,10.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4476
7753,4652,1,at_least_one_price_column_non_null,2.4,3.48,1.99,15.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4478
7757,4654,1,at_least_one_price_column_non_null,0.43,0.62,0.2,5.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4480
7761,4656,1,at_least_one_price_column_non_null,0.27,0.42,0.15,5.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4482
7826,5369,1,at_least_one_price_column_non_null,24.44,34.49,21.66,150.0,,,2026-04-02 03:06:21,Foil,tcgcsv,5231
