provenance_folder,card_code,source_url,derived_full_local_path,refresh_status,bytes_written,failure_reason,source_lane,was_protected_skip
OP04,OP04-082,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-082.png,D:\Miru_Assets\OP04\base\OP04-082.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-082,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-082.png,D:\Miru_Assets\OP04\alt\OP04-082_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-082,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-082.png,D:\Miru_Assets\OP04\parallel\OP04-082_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\base\OP04-083.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\alt\OP04-083_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\alt\OP04-083_alt2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\alt\OP04-083_alt3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\manga\OP04-083_mr.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=manga. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\parallel\OP04-083_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\OP04\parallel\OP04-083_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
ANN2JP,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\ANN2JP\parallel\OP04-083_p4.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\PRB01\reprint\OP04-083_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,OP04-083,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083.png,D:\Miru_Assets\PRB02\reprint\OP04-083_r2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-084,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-084.png,D:\Miru_Assets\OP04\base\OP04-084.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-085,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-085.png,D:\Miru_Assets\OP04\base\OP04-085.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-086,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-086.png,D:\Miru_Assets\OP04\base\OP04-086.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-087,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-087.png,D:\Miru_Assets\OP04\base\OP04-087.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-088,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-088.png,D:\Miru_Assets\OP04\base\OP04-088.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-089,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089.png,D:\Miru_Assets\OP04\base\OP04-089.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
PRB01,OP04-089,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089.png,D:\Miru_Assets\PRB01\parallel\OP04-089_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-089,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089.png,D:\Miru_Assets\PRB01\parallel\OP04-089_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-089,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089.png,D:\Miru_Assets\PRB01\parallel\OP04-089_p3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-089,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089.png,D:\Miru_Assets\PRB01\reprint\OP04-089_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-089,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089.png,D:\Miru_Assets\OP04\tr\OP04-089_tr.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=tr. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-090,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-090.png,D:\Miru_Assets\OP04\base\OP04-090.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-090,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-090.png,D:\Miru_Assets\OP04\alt\OP04-090_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-090,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-090.png,D:\Miru_Assets\OP04\parallel\OP04-090_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-091,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-091.png,D:\Miru_Assets\OP04\base\OP04-091.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-092,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092.png,D:\Miru_Assets\OP04\base\OP04-092.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-092,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092.png,D:\Miru_Assets\OP04\alt\OP04-092_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
TK2025V2,OP04-092,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092.png,D:\Miru_Assets\TK2025V2\parallel\OP04-092_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
CS2526CP,OP04-092,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092.png,D:\Miru_Assets\CS2526CP\parallel\OP04-092_p3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-092,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092.png,D:\Miru_Assets\OP04\tr\OP04-092_tr.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=tr. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-093,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-093.png,D:\Miru_Assets\OP04\base\OP04-093.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-094,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-094.png,D:\Miru_Assets\OP04\base\OP04-094.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-095,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095.png,D:\Miru_Assets\OP04\base\OP04-095.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-095,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095.png,D:\Miru_Assets\OP04\alt\OP04-095_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-095,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095.png,D:\Miru_Assets\PRB01\parallel\OP04-095_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-095,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095.png,D:\Miru_Assets\PRB01\parallel\OP04-095_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-095,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095.png,D:\Miru_Assets\PRB01\reprint\OP04-095_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-096,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-096.png,D:\Miru_Assets\OP04\base\OP04-096.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
PRB02,OP04-096,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-096.png,D:\Miru_Assets\PRB02\parallel\OP04-096_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,OP04-096,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-096.png,D:\Miru_Assets\PRB02\reprint\OP04-096_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-097,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-097.png,D:\Miru_Assets\OP04\base\OP04-097.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-098,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-098.png,D:\Miru_Assets\OP04\base\OP04-098.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-099,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-099.png,D:\Miru_Assets\OP04\base\OP04-099.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\OP04\base\OP04-100.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\OP04\alt\OP04-100_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\OP04\alt\OP04-100_alt2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\OP04\parallel\OP04-100_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\PRB01\parallel\OP04-100_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\PRB01\parallel\OP04-100_p3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\PRB01\parallel\OP04-100_p4.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-100,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100.png,D:\Miru_Assets\PRB01\reprint\OP04-100_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-101,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-101.png,D:\Miru_Assets\OP04\base\OP04-101.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-102,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-102.png,D:\Miru_Assets\OP04\base\OP04-102.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-103,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-103.png,D:\Miru_Assets\OP04\base\OP04-103.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-104,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-104.png,D:\Miru_Assets\OP04\base\OP04-104.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-104,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-104.png,D:\Miru_Assets\OP04\alt\OP04-104_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-104,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-104.png,D:\Miru_Assets\OP04\parallel\OP04-104_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-104,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-104.png,D:\Miru_Assets\PRB01\parallel\OP04-104_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-104,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-104.png,D:\Miru_Assets\PRB01\reprint\OP04-104_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-105,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-105.png,D:\Miru_Assets\OP04\base\OP04-105.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-105,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-105.png,D:\Miru_Assets\OP04\alt\OP04-105_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
BCV1,OP04-105,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-105.png,D:\Miru_Assets\BCV1\parallel\OP04-105_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-106,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-106.png,D:\Miru_Assets\OP04\base\OP04-106.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-107,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-107.png,D:\Miru_Assets\OP04\base\OP04-107.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-108,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-108.png,D:\Miru_Assets\OP04\base\OP04-108.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-109,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-109.png,D:\Miru_Assets\OP04\base\OP04-109.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-110,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-110.png,D:\Miru_Assets\OP04\base\OP04-110.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-111,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-111.png,D:\Miru_Assets\OP04\base\OP04-111.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-112,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112.png,D:\Miru_Assets\OP04\base\OP04-112.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-112,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112.png,D:\Miru_Assets\OP04\alt\OP04-112_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-112,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112.png,D:\Miru_Assets\OP04\alt\OP04-112_alt2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-112,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112.png,D:\Miru_Assets\OP04\parallel\OP04-112_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-112,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112.png,D:\Miru_Assets\PRB01\parallel\OP04-112_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,OP04-112,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112.png,D:\Miru_Assets\PRB01\reprint\OP04-112_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-113,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-113.png,D:\Miru_Assets\OP04\base\OP04-113.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-114,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-114.png,D:\Miru_Assets\OP04\base\OP04-114.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-115,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-115.png,D:\Miru_Assets\OP04\base\OP04-115.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-116,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-116.png,D:\Miru_Assets\OP04\base\OP04-116.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-117,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-117.png,D:\Miru_Assets\OP04\base\OP04-117.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-118,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-118.png,D:\Miru_Assets\OP04\base\OP04-118.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-118,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-118.png,D:\Miru_Assets\OP04\alt\OP04-118_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-118,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-118.png,D:\Miru_Assets\OP04\parallel\OP04-118_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-119,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119.png,D:\Miru_Assets\OP04\base\OP04-119.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP04,OP04-119,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119.png,D:\Miru_Assets\OP04\alt\OP04-119_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP04,OP04-119,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119.png,D:\Miru_Assets\OP04\parallel\OP04-119_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP09,OP04-119,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119.png,D:\Miru_Assets\OP09\parallel\OP04-119_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP05,OP05-001,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001.png,D:\Miru_Assets\OP05\base\OP05-001.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP05,OP05-001,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001.png,D:\Miru_Assets\OP05\alt\OP05-001_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP05,OP05-001,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001.png,D:\Miru_Assets\OP05\parallel\OP05-001_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB02,OP05-001,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001.png,D:\Miru_Assets\EB02\parallel\OP05-001_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP05,OP05-002,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002.png,D:\Miru_Assets\OP05\base\OP05-002.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP05,OP05-002,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002.png,D:\Miru_Assets\OP05\alt\OP05-002_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP05,OP05-002,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002.png,D:\Miru_Assets\OP05\parallel\OP05-002_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB02,OP05-002,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002.png,D:\Miru_Assets\EB02\parallel\OP05-002_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP05,OP05-003,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-003.png,D:\Miru_Assets\OP05\base\OP05-003.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP05,OP05-004,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004.png,D:\Miru_Assets\OP05\base\OP05-004.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
OP05,OP05-004,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004.png,D:\Miru_Assets\OP05\alt\OP05-004_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,OP05-004,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004.png,D:\Miru_Assets\PRB02\parallel\OP05-004_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
BCV3,OP05-004,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004.png,D:\Miru_Assets\BCV3\parallel\OP05-004_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
