id,printing_id,market_product_id,mapping_confidence,mapping_method,is_preferred
3328,3159,3999,HIGH,exact_code_plus_base_flag,1
2062,3164,2593,HIGH,exact_code_plus_base_flag,1
961,3168,1355,HIGH,exact_code_plus_base_flag,1
2060,3176,2591,HIGH,exact_code_plus_base_flag,1
2695,3176,3300,HIGH,exact_code_plus_base_flag,1
1127,3189,1558,HIGH,exact_code_plus_base_flag,1
2822,3193,3444,HIGH,exact_code_plus_base_flag,1
2823,3193,3445,HIGH,exact_code_plus_base_flag,1
911,3199,1292,HIGH,exact_code_plus_base_flag,1
916,3199,1297,HIGH,exact_code_plus_base_flag,1
1099,3199,1527,HIGH,exact_code_plus_base_flag,1
1105,3199,1533,HIGH,exact_code_plus_base_flag,1
874,3202,1253,HIGH,exact_code_plus_base_flag,1
895,3202,1274,HIGH,exact_code_plus_base_flag,1
2064,3202,2595,HIGH,exact_code_plus_base_flag,1
4455,3202,5237,HIGH,exact_code_plus_base_flag,1
2824,3224,3446,HIGH,exact_code_plus_base_flag,1
2825,3224,3447,HIGH,exact_code_plus_base_flag,1
3573,3224,4267,HIGH,exact_code_plus_base_flag,1
971,3231,1365,HIGH,exact_code_plus_base_flag,1
1164,3231,1599,HIGH,exact_code_plus_base_flag,1
1165,3231,1600,HIGH,exact_code_plus_base_flag,1
1229,3231,1673,HIGH,exact_code_plus_base_flag,1
1258,3231,1704,HIGH,exact_code_plus_base_flag,1
1307,3231,1759,HIGH,exact_code_plus_base_flag,1
2029,3231,2560,HIGH,exact_code_plus_base_flag,1
2413,3231,2962,HIGH,exact_code_plus_base_flag,1
3574,3243,4268,HIGH,exact_code_plus_base_flag,1
1002,3246,1399,HIGH,exact_code_plus_base_flag,1
3575,3246,4269,HIGH,exact_code_plus_base_flag,1
2033,3252,2564,HIGH,exact_code_plus_base_flag,1
2685,3252,3283,HIGH,exact_code_plus_base_flag,1
2031,3259,2562,HIGH,exact_code_plus_base_flag,1
4177,3259,4952,HIGH,exact_code_plus_base_flag,1
3576,3266,4270,HIGH,exact_code_plus_base_flag,1
968,3269,1362,HIGH,exact_code_plus_base_flag,1
979,3269,1374,HIGH,exact_code_plus_base_flag,1
982,3269,1377,HIGH,exact_code_plus_base_flag,1
987,3269,1382,HIGH,exact_code_plus_base_flag,1
993,3269,1388,HIGH,exact_code_plus_base_flag,1
994,3269,1389,HIGH,exact_code_plus_base_flag,1
2826,3269,3448,HIGH,exact_code_plus_base_flag,1
2827,3269,3449,HIGH,exact_code_plus_base_flag,1
3577,3269,4271,HIGH,exact_code_plus_base_flag,1
3578,3279,4272,HIGH,exact_code_plus_base_flag,1
2828,3284,3450,HIGH,exact_code_plus_base_flag,1
2829,3284,3451,HIGH,exact_code_plus_base_flag,1
4180,3289,4955,HIGH,exact_code_plus_base_flag,1
4181,3289,4956,HIGH,exact_code_plus_base_flag,1
1054,3298,1462,HIGH,exact_code_plus_base_flag,1
2155,3298,2689,HIGH,exact_code_plus_base_flag,1
2156,3298,2690,HIGH,exact_code_plus_base_flag,1
2752,3298,3374,HIGH,exact_code_plus_base_flag,1
4187,3298,4962,HIGH,exact_code_plus_base_flag,1
2159,3308,2693,HIGH,exact_code_plus_base_flag,1
3491,3308,4167,HIGH,exact_code_plus_base_flag,1
4008,3308,4723,HIGH,exact_code_plus_base_flag,1
4188,3308,4963,HIGH,exact_code_plus_base_flag,1
2265,3317,2814,HIGH,exact_code_plus_base_flag,1
3329,3317,4000,HIGH,exact_code_plus_base_flag,1
2270,3328,2819,HIGH,exact_code_plus_base_flag,1
962,3340,1356,HIGH,exact_code_plus_base_flag,1
4191,3348,4966,HIGH,exact_code_plus_base_flag,1
4192,3348,4967,HIGH,exact_code_plus_base_flag,1
2281,3352,2830,HIGH,exact_code_plus_base_flag,1
2930,3352,3588,HIGH,exact_code_plus_base_flag,1
4195,3352,4970,HIGH,exact_code_plus_base_flag,1
4196,3361,4971,HIGH,exact_code_plus_base_flag,1
4197,3361,4972,HIGH,exact_code_plus_base_flag,1
2286,3367,2835,HIGH,exact_code_plus_base_flag,1
3330,3367,4001,HIGH,exact_code_plus_base_flag,1
3513,3367,4199,HIGH,exact_code_plus_base_flag,1
1059,3376,1470,HIGH,exact_code_plus_base_flag,1
1117,3376,1545,HIGH,exact_code_plus_base_flag,1
1120,3376,1549,HIGH,exact_code_plus_base_flag,1
1360,3376,1821,HIGH,exact_code_plus_base_flag,1
1434,3376,1911,HIGH,exact_code_plus_base_flag,1
1435,3376,1912,HIGH,exact_code_plus_base_flag,1
3086,3376,3752,HIGH,exact_code_plus_base_flag,1
3514,3376,4200,HIGH,exact_code_plus_base_flag,1
3992,3376,4707,HIGH,exact_code_plus_base_flag,1
4200,3376,4975,HIGH,exact_code_plus_base_flag,1
2290,3390,2839,HIGH,exact_code_plus_base_flag,1
3515,3394,4201,HIGH,exact_code_plus_base_flag,1
3516,3399,4202,HIGH,exact_code_plus_base_flag,1
2295,3402,2844,HIGH,exact_code_plus_base_flag,1
4203,3402,4978,HIGH,exact_code_plus_base_flag,1
2299,3411,2848,HIGH,exact_code_plus_base_flag,1
4206,3411,4981,HIGH,exact_code_plus_base_flag,1
3517,3418,4203,HIGH,exact_code_plus_base_flag,1
4210,3418,4985,HIGH,exact_code_plus_base_flag,1
4213,3418,4988,HIGH,exact_code_plus_base_flag,1
1355,3425,1815,HIGH,exact_code_plus_base_flag,1
3518,3425,4204,HIGH,exact_code_plus_base_flag,1
3519,3428,4205,HIGH,exact_code_plus_base_flag,1
3520,3433,4206,HIGH,exact_code_plus_base_flag,1
1271,3436,1719,HIGH,exact_code_plus_base_flag,1
3521,3436,4207,HIGH,exact_code_plus_base_flag,1
1114,3440,1542,HIGH,exact_code_plus_base_flag,1
2309,3440,2858,HIGH,exact_code_plus_base_flag,1
3331,3440,4002,HIGH,exact_code_plus_base_flag,1
1015,3447,1412,HIGH,exact_code_plus_base_flag,1
1016,3447,1413,HIGH,exact_code_plus_base_flag,1
1177,3447,1615,HIGH,exact_code_plus_base_flag,1
1216,3447,1659,HIGH,exact_code_plus_base_flag,1
4215,3447,4990,HIGH,exact_code_plus_base_flag,1
4216,3447,4991,HIGH,exact_code_plus_base_flag,1
4218,3447,4993,HIGH,exact_code_plus_base_flag,1
1217,3461,1660,HIGH,exact_code_plus_base_flag,1
2317,3464,2866,HIGH,exact_code_plus_base_flag,1
2319,3468,2868,HIGH,exact_code_plus_base_flag,1
4456,3468,5238,HIGH,exact_code_plus_base_flag,1
1194,3474,1636,HIGH,exact_code_plus_base_flag,1
1195,3474,1637,HIGH,exact_code_plus_base_flag,1
1196,3474,1638,HIGH,exact_code_plus_base_flag,1
1218,3474,1661,HIGH,exact_code_plus_base_flag,1
1292,3474,1741,HIGH,exact_code_plus_base_flag,1
1296,3474,1746,HIGH,exact_code_plus_base_flag,1
1300,3474,1750,HIGH,exact_code_plus_base_flag,1
1309,3474,1761,HIGH,exact_code_plus_base_flag,1
1348,3474,1806,HIGH,exact_code_plus_base_flag,1
2321,3474,2870,HIGH,exact_code_plus_base_flag,1
1070,3483,1481,HIGH,exact_code_plus_base_flag,1
1219,3483,1662,HIGH,exact_code_plus_base_flag,1
1220,3490,1663,HIGH,exact_code_plus_base_flag,1
1221,3490,1664,HIGH,exact_code_plus_base_flag,1
2326,3490,2875,HIGH,exact_code_plus_base_flag,1
2327,3490,2876,HIGH,exact_code_plus_base_flag,1
2931,3490,3589,HIGH,exact_code_plus_base_flag,1
950,3503,1343,HIGH,exact_code_plus_base_flag,1
951,3503,1344,HIGH,exact_code_plus_base_flag,1
1246,3503,1691,HIGH,exact_code_plus_base_flag,1
1332,3503,1790,HIGH,exact_code_plus_base_flag,1
1356,3503,1816,HIGH,exact_code_plus_base_flag,1
4220,3514,4995,HIGH,exact_code_plus_base_flag,1
4221,3514,4996,HIGH,exact_code_plus_base_flag,1
1272,3518,1720,HIGH,exact_code_plus_base_flag,1
2336,3523,2885,HIGH,exact_code_plus_base_flag,1
3332,3523,4003,HIGH,exact_code_plus_base_flag,1
912,3536,1293,HIGH,exact_code_plus_base_flag,1
915,3536,1296,HIGH,exact_code_plus_base_flag,1
1055,3536,1463,HIGH,exact_code_plus_base_flag,1
1100,3536,1528,HIGH,exact_code_plus_base_flag,1
1106,3536,1534,HIGH,exact_code_plus_base_flag,1
2342,3536,2891,HIGH,exact_code_plus_base_flag,1
4222,3536,4997,HIGH,exact_code_plus_base_flag,1
1251,3546,1696,HIGH,exact_code_plus_base_flag,1
1263,3546,1710,HIGH,exact_code_plus_base_flag,1
2350,3558,2899,HIGH,exact_code_plus_base_flag,1
2352,3562,2901,HIGH,exact_code_plus_base_flag,1
1282,3566,1731,HIGH,exact_code_plus_base_flag,1
1178,3573,1616,HIGH,exact_code_plus_base_flag,1
4225,3573,5000,HIGH,exact_code_plus_base_flag,1
4227,3573,5002,HIGH,exact_code_plus_base_flag,1
2360,3581,2909,HIGH,exact_code_plus_base_flag,1
3333,3581,4004,HIGH,exact_code_plus_base_flag,1
1039,3586,1442,HIGH,exact_code_plus_base_flag,1
1043,3586,1446,HIGH,exact_code_plus_base_flag,1
1247,3586,1692,HIGH,exact_code_plus_base_flag,1
2367,3598,2916,HIGH,exact_code_plus_base_flag,1
3492,3598,4168,HIGH,exact_code_plus_base_flag,1
969,3614,1363,HIGH,exact_code_plus_base_flag,1
980,3614,1375,HIGH,exact_code_plus_base_flag,1
981,3614,1376,HIGH,exact_code_plus_base_flag,1
988,3614,1383,HIGH,exact_code_plus_base_flag,1
989,3614,1384,HIGH,exact_code_plus_base_flag,1
990,3614,1385,HIGH,exact_code_plus_base_flag,1
2380,3629,2929,HIGH,exact_code_plus_base_flag,1
3334,3629,4005,HIGH,exact_code_plus_base_flag,1
952,3638,1345,HIGH,exact_code_plus_base_flag,1
953,3638,1346,HIGH,exact_code_plus_base_flag,1
1248,3638,1693,HIGH,exact_code_plus_base_flag,1
1071,3643,1482,HIGH,exact_code_plus_base_flag,1
2391,3655,2940,HIGH,exact_code_plus_base_flag,1
4228,3655,5003,HIGH,exact_code_plus_base_flag,1
921,3662,1303,HIGH,exact_code_plus_base_flag,1
1081,3662,1492,HIGH,exact_code_plus_base_flag,1
1082,3662,1493,HIGH,exact_code_plus_base_flag,1
1083,3662,1494,HIGH,exact_code_plus_base_flag,1
1252,3662,1697,HIGH,exact_code_plus_base_flag,1
1264,3662,1711,HIGH,exact_code_plus_base_flag,1
1303,3662,1755,HIGH,exact_code_plus_base_flag,1
2394,3662,2943,HIGH,exact_code_plus_base_flag,1
2565,3662,3128,HIGH,exact_code_plus_base_flag,1
4230,3662,5005,HIGH,exact_code_plus_base_flag,1
2397,3675,2946,HIGH,exact_code_plus_base_flag,1
3743,3675,4451,HIGH,exact_code_plus_base_flag,1
1085,3683,1497,HIGH,exact_code_plus_base_flag,1
1302,3683,1754,HIGH,exact_code_plus_base_flag,1
1450,3683,1931,HIGH,exact_code_plus_base_flag,1
1462,3683,1943,HIGH,exact_code_plus_base_flag,1
1463,3683,1944,HIGH,exact_code_plus_base_flag,1
4231,3686,5006,HIGH,exact_code_plus_base_flag,1
4232,3686,5007,HIGH,exact_code_plus_base_flag,1
1343,3692,1801,HIGH,exact_code_plus_base_flag,1
3579,3692,4273,HIGH,exact_code_plus_base_flag,1
1430,3698,1907,HIGH,exact_code_plus_base_flag,1
2405,3698,2954,HIGH,exact_code_plus_base_flag,1
3744,3698,4452,HIGH,exact_code_plus_base_flag,1
4236,3698,5011,HIGH,exact_code_plus_base_flag,1
1140,3706,1572,HIGH,exact_code_plus_base_flag,1
2407,3706,2956,HIGH,exact_code_plus_base_flag,1
4238,3706,5013,HIGH,exact_code_plus_base_flag,1
2418,3713,2978,HIGH,exact_code_plus_base_flag,1
3335,3713,4006,HIGH,exact_code_plus_base_flag,1
2420,3718,2980,HIGH,exact_code_plus_base_flag,1
3336,3718,4007,HIGH,exact_code_plus_base_flag,1
2426,3731,2986,HIGH,exact_code_plus_base_flag,1
2435,3749,2995,HIGH,exact_code_plus_base_flag,1
913,3761,1294,HIGH,exact_code_plus_base_flag,1
914,3761,1295,HIGH,exact_code_plus_base_flag,1
1101,3761,1529,HIGH,exact_code_plus_base_flag,1
1107,3761,1535,HIGH,exact_code_plus_base_flag,1
2442,3764,3002,HIGH,exact_code_plus_base_flag,1
3337,3764,4008,HIGH,exact_code_plus_base_flag,1
2445,3771,3005,HIGH,exact_code_plus_base_flag,1
4004,3771,4719,HIGH,exact_code_plus_base_flag,1
4243,3771,5018,HIGH,exact_code_plus_base_flag,1
2453,3790,3013,HIGH,exact_code_plus_base_flag,1
1342,3804,1800,HIGH,exact_code_plus_base_flag,1
1128,3813,1559,HIGH,exact_code_plus_base_flag,1
2467,3821,3027,HIGH,exact_code_plus_base_flag,1
2477,3841,3037,HIGH,exact_code_plus_base_flag,1
3235,3841,3901,HIGH,exact_code_plus_base_flag,1
2483,3854,3043,HIGH,exact_code_plus_base_flag,1
3338,3854,4009,HIGH,exact_code_plus_base_flag,1
2485,3859,3045,HIGH,exact_code_plus_base_flag,1
3339,3859,4010,HIGH,exact_code_plus_base_flag,1
1167,3870,1604,HIGH,exact_code_plus_base_flag,1
1168,3870,1605,HIGH,exact_code_plus_base_flag,1
1138,3882,1569,HIGH,exact_code_plus_base_flag,1
1143,3882,1575,HIGH,exact_code_plus_base_flag,1
2495,3882,3055,HIGH,exact_code_plus_base_flag,1
4244,3882,5019,HIGH,exact_code_plus_base_flag,1
1056,3891,1464,HIGH,exact_code_plus_base_flag,1
2498,3891,3058,HIGH,exact_code_plus_base_flag,1
1108,3905,1536,HIGH,exact_code_plus_base_flag,1
2504,3905,3064,HIGH,exact_code_plus_base_flag,1
4247,3905,5022,HIGH,exact_code_plus_base_flag,1
4248,3912,5023,HIGH,exact_code_plus_base_flag,1
4249,3912,5024,HIGH,exact_code_plus_base_flag,1
2510,3920,3070,HIGH,exact_code_plus_base_flag,1
2512,3924,3072,HIGH,exact_code_plus_base_flag,1
1047,3934,1455,HIGH,exact_code_plus_base_flag,1
2517,3934,3077,HIGH,exact_code_plus_base_flag,1
4251,3943,5026,HIGH,exact_code_plus_base_flag,1
4253,3943,5028,HIGH,exact_code_plus_base_flag,1
2532,3967,3092,HIGH,exact_code_plus_base_flag,1
3340,3967,4011,HIGH,exact_code_plus_base_flag,1
1273,3972,1721,HIGH,exact_code_plus_base_flag,1
4255,3972,5030,HIGH,exact_code_plus_base_flag,1
4256,3972,5031,HIGH,exact_code_plus_base_flag,1
1112,3987,1540,HIGH,exact_code_plus_base_flag,1
2540,3987,3100,HIGH,exact_code_plus_base_flag,1
2542,3993,3102,HIGH,exact_code_plus_base_flag,1
2932,3993,3590,HIGH,exact_code_plus_base_flag,1
1090,4005,1517,HIGH,exact_code_plus_base_flag,1
1093,4005,1520,HIGH,exact_code_plus_base_flag,1
1249,4005,1694,HIGH,exact_code_plus_base_flag,1
2547,4005,3107,HIGH,exact_code_plus_base_flag,1
2550,4015,3110,HIGH,exact_code_plus_base_flag,1
2557,4029,3117,HIGH,exact_code_plus_base_flag,1
2558,4029,3118,HIGH,exact_code_plus_base_flag,1
4254,4029,5029,HIGH,exact_code_plus_base_flag,1
2560,4036,3120,HIGH,exact_code_plus_base_flag,1
1147,4040,1579,HIGH,exact_code_plus_base_flag,1
1190,4040,1628,HIGH,exact_code_plus_base_flag,1
2934,4040,3592,HIGH,exact_code_plus_base_flag,1
3497,4040,4180,HIGH,exact_code_plus_base_flag,1
1048,4046,1456,HIGH,exact_code_plus_base_flag,1
1158,4046,1593,HIGH,exact_code_plus_base_flag,1
1159,4046,1594,HIGH,exact_code_plus_base_flag,1
1308,4046,1760,HIGH,exact_code_plus_base_flag,1
2936,4046,3594,HIGH,exact_code_plus_base_flag,1
4054,4046,4829,HIGH,exact_code_plus_base_flag,1
1151,4054,1584,HIGH,exact_code_plus_base_flag,1
1209,4054,1652,HIGH,exact_code_plus_base_flag,1
2939,4054,3597,HIGH,exact_code_plus_base_flag,1
2940,4054,3598,HIGH,exact_code_plus_base_flag,1
2941,4054,3599,HIGH,exact_code_plus_base_flag,1
3910,4054,4618,HIGH,exact_code_plus_base_flag,1
3911,4054,4619,HIGH,exact_code_plus_base_flag,1
4055,4054,4830,HIGH,exact_code_plus_base_flag,1
3493,4068,4169,HIGH,exact_code_plus_base_flag,1
4056,4068,4831,HIGH,exact_code_plus_base_flag,1
3503,4073,4186,HIGH,exact_code_plus_base_flag,1
1274,4078,1722,HIGH,exact_code_plus_base_flag,1
1208,4081,1651,HIGH,exact_code_plus_base_flag,1
2947,4081,3605,HIGH,exact_code_plus_base_flag,1
3912,4081,4620,HIGH,exact_code_plus_base_flag,1
4058,4081,4833,HIGH,exact_code_plus_base_flag,1
3504,4089,4187,HIGH,exact_code_plus_base_flag,1
1073,4092,1484,HIGH,exact_code_plus_base_flag,1
1091,4092,1518,HIGH,exact_code_plus_base_flag,1
1092,4092,1519,HIGH,exact_code_plus_base_flag,1
1250,4092,1695,HIGH,exact_code_plus_base_flag,1
3505,4092,4188,HIGH,exact_code_plus_base_flag,1
3506,4099,4189,HIGH,exact_code_plus_base_flag,1
1207,4102,1650,HIGH,exact_code_plus_base_flag,1
3507,4102,4190,HIGH,exact_code_plus_base_flag,1
3734,4102,4433,HIGH,exact_code_plus_base_flag,1
3509,4108,4192,HIGH,exact_code_plus_base_flag,1
4064,4108,4839,HIGH,exact_code_plus_base_flag,1
4066,4108,4841,HIGH,exact_code_plus_base_flag,1
4067,4108,4842,HIGH,exact_code_plus_base_flag,1
3496,4115,4172,HIGH,exact_code_plus_base_flag,1
3508,4115,4191,HIGH,exact_code_plus_base_flag,1
3510,4119,4193,HIGH,exact_code_plus_base_flag,1
3511,4128,4194,HIGH,exact_code_plus_base_flag,1
3976,4128,4691,HIGH,exact_code_plus_base_flag,1
4071,4128,4846,HIGH,exact_code_plus_base_flag,1
2961,4136,3619,HIGH,exact_code_plus_base_flag,1
2963,4140,3621,HIGH,exact_code_plus_base_flag,1
1333,4150,1791,HIGH,exact_code_plus_base_flag,1
4075,4150,4850,HIGH,exact_code_plus_base_flag,1
4077,4150,4852,HIGH,exact_code_plus_base_flag,1
1136,4158,1567,HIGH,exact_code_plus_base_flag,1
4078,4166,4853,HIGH,exact_code_plus_base_flag,1
4080,4166,4855,HIGH,exact_code_plus_base_flag,1
1074,4170,1485,HIGH,exact_code_plus_base_flag,1
1304,4170,1756,HIGH,exact_code_plus_base_flag,1
2975,4170,3633,HIGH,exact_code_plus_base_flag,1
4561,4170,5355,HIGH,exact_code_plus_base_flag,1
1179,4175,1617,HIGH,exact_code_plus_base_flag,1
3580,4175,4274,HIGH,exact_code_plus_base_flag,1
2979,4180,3637,HIGH,exact_code_plus_base_flag,1
3735,4180,4434,HIGH,exact_code_plus_base_flag,1
1146,4194,1578,HIGH,exact_code_plus_base_flag,1
2985,4194,3643,HIGH,exact_code_plus_base_flag,1
3527,4194,4215,HIGH,exact_code_plus_base_flag,1
1393,4199,1858,HIGH,exact_code_plus_base_flag,1
1394,4199,1859,HIGH,exact_code_plus_base_flag,1
1395,4199,1860,HIGH,exact_code_plus_base_flag,1
3530,4199,4218,HIGH,exact_code_plus_base_flag,1
3531,4207,4219,HIGH,exact_code_plus_base_flag,1
2990,4210,3648,HIGH,exact_code_plus_base_flag,1
4082,4210,4857,HIGH,exact_code_plus_base_flag,1
2993,4217,3651,HIGH,exact_code_plus_base_flag,1
4085,4217,4860,HIGH,exact_code_plus_base_flag,1
1078,4224,1489,HIGH,exact_code_plus_base_flag,1
2996,4224,3654,HIGH,exact_code_plus_base_flag,1
1150,4229,1583,HIGH,exact_code_plus_base_flag,1
2998,4229,3656,HIGH,exact_code_plus_base_flag,1
2999,4229,3657,HIGH,exact_code_plus_base_flag,1
3000,4229,3658,HIGH,exact_code_plus_base_flag,1
3532,4229,4220,HIGH,exact_code_plus_base_flag,1
4457,4229,5239,HIGH,exact_code_plus_base_flag,1
4458,4229,5240,HIGH,exact_code_plus_base_flag,1
3533,4241,4221,HIGH,exact_code_plus_base_flag,1
3534,4244,4222,HIGH,exact_code_plus_base_flag,1
3535,4247,4223,HIGH,exact_code_plus_base_flag,1
3536,4250,4224,HIGH,exact_code_plus_base_flag,1
3996,4250,4711,HIGH,exact_code_plus_base_flag,1
4090,4250,4865,HIGH,exact_code_plus_base_flag,1
3537,4256,4225,HIGH,exact_code_plus_base_flag,1
3977,4256,4692,HIGH,exact_code_plus_base_flag,1
4092,4256,4867,HIGH,exact_code_plus_base_flag,1
1149,4268,1581,HIGH,exact_code_plus_base_flag,1
1269,4268,1716,HIGH,exact_code_plus_base_flag,1
3011,4268,3669,HIGH,exact_code_plus_base_flag,1
3542,4268,4232,HIGH,exact_code_plus_base_flag,1
3013,4274,3671,HIGH,exact_code_plus_base_flag,1
3551,4278,4241,HIGH,exact_code_plus_base_flag,1
1080,4283,1491,HIGH,exact_code_plus_base_flag,1
3017,4283,3675,HIGH,exact_code_plus_base_flag,1
4098,4283,4873,HIGH,exact_code_plus_base_flag,1
1137,4295,1568,HIGH,exact_code_plus_base_flag,1
1156,4295,1591,HIGH,exact_code_plus_base_flag,1
1157,4295,1592,HIGH,exact_code_plus_base_flag,1
3022,4295,3680,HIGH,exact_code_plus_base_flag,1
4101,4295,4876,HIGH,exact_code_plus_base_flag,1
1275,4302,1723,HIGH,exact_code_plus_base_flag,1
3552,4302,4242,HIGH,exact_code_plus_base_flag,1
3026,4308,3684,HIGH,exact_code_plus_base_flag,1
4104,4308,4879,HIGH,exact_code_plus_base_flag,1
1079,4319,1490,HIGH,exact_code_plus_base_flag,1
1310,4319,1762,HIGH,exact_code_plus_base_flag,1
3553,4319,4243,HIGH,exact_code_plus_base_flag,1
3998,4319,4713,HIGH,exact_code_plus_base_flag,1
4105,4319,4880,HIGH,exact_code_plus_base_flag,1
1276,4326,1724,HIGH,exact_code_plus_base_flag,1
3554,4326,4244,HIGH,exact_code_plus_base_flag,1
4106,4326,4881,HIGH,exact_code_plus_base_flag,1
4107,4326,4882,HIGH,exact_code_plus_base_flag,1
3555,4332,4245,HIGH,exact_code_plus_base_flag,1
3978,4332,4693,HIGH,exact_code_plus_base_flag,1
4019,4332,4794,HIGH,exact_code_plus_base_flag,1
4108,4338,4883,HIGH,exact_code_plus_base_flag,1
4109,4338,4884,HIGH,exact_code_plus_base_flag,1
1148,4344,1580,HIGH,exact_code_plus_base_flag,1
3036,4344,3694,HIGH,exact_code_plus_base_flag,1
3557,4344,4249,HIGH,exact_code_plus_base_flag,1
3563,4352,4255,HIGH,exact_code_plus_base_flag,1
4110,4355,4885,HIGH,exact_code_plus_base_flag,1
4111,4355,4886,HIGH,exact_code_plus_base_flag,1
3564,4361,4256,HIGH,exact_code_plus_base_flag,1
3997,4361,4712,HIGH,exact_code_plus_base_flag,1
4112,4361,4887,HIGH,exact_code_plus_base_flag,1
1075,4369,1486,HIGH,exact_code_plus_base_flag,1
3565,4369,4257,HIGH,exact_code_plus_base_flag,1
1396,4372,1861,HIGH,exact_code_plus_base_flag,1
1397,4372,1862,HIGH,exact_code_plus_base_flag,1
1398,4372,1863,HIGH,exact_code_plus_base_flag,1
3566,4372,4258,HIGH,exact_code_plus_base_flag,1
3567,4378,4259,HIGH,exact_code_plus_base_flag,1
3568,4381,4260,HIGH,exact_code_plus_base_flag,1
1152,4386,1585,HIGH,exact_code_plus_base_flag,1
3049,4386,3707,HIGH,exact_code_plus_base_flag,1
3050,4386,3708,HIGH,exact_code_plus_base_flag,1
3051,4386,3709,HIGH,exact_code_plus_base_flag,1
3740,4386,4439,HIGH,exact_code_plus_base_flag,1
3741,4386,4440,HIGH,exact_code_plus_base_flag,1
4113,4386,4888,HIGH,exact_code_plus_base_flag,1
1277,4401,1725,HIGH,exact_code_plus_base_flag,1
3569,4401,4261,HIGH,exact_code_plus_base_flag,1
3979,4405,4694,HIGH,exact_code_plus_base_flag,1
4015,4405,4790,HIGH,exact_code_plus_base_flag,1
4114,4410,4889,HIGH,exact_code_plus_base_flag,1
4115,4410,4890,HIGH,exact_code_plus_base_flag,1
4116,4414,4891,HIGH,exact_code_plus_base_flag,1
4118,4414,4893,HIGH,exact_code_plus_base_flag,1
3570,4418,4262,HIGH,exact_code_plus_base_flag,1
3062,4427,3720,HIGH,exact_code_plus_base_flag,1
1060,4435,1471,HIGH,exact_code_plus_base_flag,1
1116,4435,1544,HIGH,exact_code_plus_base_flag,1
1121,4435,1550,HIGH,exact_code_plus_base_flag,1
1361,4435,1822,HIGH,exact_code_plus_base_flag,1
1438,4435,1915,HIGH,exact_code_plus_base_flag,1
1439,4435,1916,HIGH,exact_code_plus_base_flag,1
3067,4443,3725,HIGH,exact_code_plus_base_flag,1
1314,4447,1769,HIGH,exact_code_plus_base_flag,1
1318,4447,1773,HIGH,exact_code_plus_base_flag,1
1278,4467,1726,HIGH,exact_code_plus_base_flag,1
3079,4470,3737,HIGH,exact_code_plus_base_flag,1
3080,4470,3738,HIGH,exact_code_plus_base_flag,1
3913,4470,4621,HIGH,exact_code_plus_base_flag,1
1428,4478,1905,HIGH,exact_code_plus_base_flag,1
3082,4478,3740,HIGH,exact_code_plus_base_flag,1
3083,4478,3741,HIGH,exact_code_plus_base_flag,1
3914,4478,4622,HIGH,exact_code_plus_base_flag,1
3088,4487,3754,HIGH,exact_code_plus_base_flag,1
3090,4491,3756,HIGH,exact_code_plus_base_flag,1
3092,4495,3758,HIGH,exact_code_plus_base_flag,1
1327,4501,1782,HIGH,exact_code_plus_base_flag,1
3095,4501,3761,HIGH,exact_code_plus_base_flag,1
1180,4516,1618,HIGH,exact_code_plus_base_flag,1
3999,4516,4714,HIGH,exact_code_plus_base_flag,1
4001,4516,4716,HIGH,exact_code_plus_base_flag,1
3107,4528,3773,HIGH,exact_code_plus_base_flag,1
4124,4534,4899,HIGH,exact_code_plus_base_flag,1
4125,4534,4900,HIGH,exact_code_plus_base_flag,1
3111,4538,3777,HIGH,exact_code_plus_base_flag,1
1181,4542,1619,HIGH,exact_code_plus_base_flag,1
3115,4546,3781,HIGH,exact_code_plus_base_flag,1
1182,4554,1620,HIGH,exact_code_plus_base_flag,1
1279,4560,1727,HIGH,exact_code_plus_base_flag,1
3124,4565,3790,HIGH,exact_code_plus_base_flag,1
3915,4565,4623,HIGH,exact_code_plus_base_flag,1
3127,4575,3793,HIGH,exact_code_plus_base_flag,1
4128,4575,4903,HIGH,exact_code_plus_base_flag,1
1253,4580,1698,HIGH,exact_code_plus_base_flag,1
1265,4580,1712,HIGH,exact_code_plus_base_flag,1
3133,4590,3799,HIGH,exact_code_plus_base_flag,1
1213,4602,1656,HIGH,exact_code_plus_base_flag,1
3139,4602,3805,HIGH,exact_code_plus_base_flag,1
3143,4611,3809,HIGH,exact_code_plus_base_flag,1
3145,4615,3811,HIGH,exact_code_plus_base_flag,1
4133,4615,4908,HIGH,exact_code_plus_base_flag,1
1280,4624,1728,HIGH,exact_code_plus_base_flag,1
1357,4624,1817,HIGH,exact_code_plus_base_flag,1
1183,4641,1621,HIGH,exact_code_plus_base_flag,1
1284,4641,1733,HIGH,exact_code_plus_base_flag,1
3158,4643,3824,HIGH,exact_code_plus_base_flag,1
3733,4655,4432,HIGH,exact_code_plus_base_flag,1
1184,4660,1622,HIGH,exact_code_plus_base_flag,1
4459,4660,5241,HIGH,exact_code_plus_base_flag,1
3168,4666,3834,HIGH,exact_code_plus_base_flag,1
3173,4676,3839,HIGH,exact_code_plus_base_flag,1
3175,4680,3841,HIGH,exact_code_plus_base_flag,1
1076,4690,1487,HIGH,exact_code_plus_base_flag,1
4135,4696,4910,HIGH,exact_code_plus_base_flag,1
4136,4696,4911,HIGH,exact_code_plus_base_flag,1
